id,text,title
HU22DM-295360,[RSE22_PADI][SV][FAT] FZGCOD_SP21:- Initialization of PSdZ failed,"*FAT Test Environment:*_x005F_x000D_
â€¢ BDC/INGA(0.15.17) + RSE22 (PU2411_24w27.4-1)_x005F_x000D_
â€¢ IOC Version: 38.04.00_x005F_x000D_
â€¢ Marvell Version: 3.6.5_x005F_x000D_
â€¢ FAT version: 6.17.6_x005F_x000D_
â€¢ BAC Version: 3.43.00_x005F_x000D_
â€¢ E-Sys Version: 23.10.02_x005F_x000D_
â€¢ EDIABAS Version : 7.5.2_x005F_x000D_
â€¢ Profile: RSE_PADI-01-2CR_98_I500_211013_113746.fpr_x005F_x000D_
_x005F_x000D_
*Problem Statement:*_x005F_x000D_
Initialization of PSdZ failedÂ _x005F_x000D_
_x005F_x000D_
*Expected Result:*_x005F_x000D_
Test suite should run successfully ._x005F_x000D_
*Occurrence :-* 1Â _x005F_x000D_
_x005F_x000D_
*Test suit :*_x005F_x000D_
FZGCOD_SP21_x005F_x000D_
_x005F_x000D_
*FAT_GUI:*_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
{code:java}_x005F_x000D_
*// TestSuitePreprocessing BI: 2_x005F_x000D_
ReadCurrentSVK: Request: F4->98 22 F1 01, Response: 98->F4 62 F1 01 01 01 00 0E 24 07 05 0F 01 00 00 84 64 06 02 ... @16:57:43.702_x005F_x000D_
ReadCurrentSVK: Request: F4->98 22 F1 01, Response: 98->F4 62 F1 01 01 01 00 0E 24 07 05 0F 01 00 00 84 64 06 02 ... @16:57:44.228_x005F_x000D_
ReadActiveSessionState: Request: F4->98 22 F1 00, Response: 98->F4 62 F1 00 01 81 00 01 @16:57:44.766_x005F_x000D_
try to go to default session_x005F_x000D_
Ecu Mode Verification_x005F_x000D_
Readout readout_before_FzgCod_SP21_RSE_PADI-01-2CR(0x98_SP21)_240705_165746.xml_x005F_x000D_
running coding preprocessing_x005F_x000D_
Could not open socket to 169.254.22.16:6801 BI: 2 @16:59:17.872*{code}_x005F_x000D_
Â _x005F_x000D_
_x005F_x000D_
*DLT_LOGS:*_x005F_x000D_
{code:java}_x005F_x000D_
// 172205 2024/07/05 16:56:04.596000 12.3350 81 PADI LSMF TPTR 1503 log info verbose 1 160.48.199.16:12820#0 >>> 000000 00 00 00 04 00 01 F4 98 11 01 Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  .........._x005F_x000D_
172206 2024/07/05 16:56:04.598000 12.3352 140 PADI LSMF UDS 1503 log info verbose 1 Call job handler for request #21 with key [11,01,FFFF,FFFF] name 'jobErSteuergeraeteReset'_x005F_x000D_
172207 2024/07/05 16:56:04.602000 12.3353 12 PADI LSMF SESS 1503 log info verbose 1 ECU Reset called..._x005F_x000D_
172208 2024/07/05 16:56:04.606000 12.3353 13 PADI LSMF SESS 1503 log info verbose 1 ECU Reset, resetType 1_x005F_x000D_
172209 2024/07/05 16:56:04.609000 12.3353 12 PADI LSMF FILE 1503 log info verbose 1 Calling sync() due to 'EcuReset'_x005F_x000D_
172210 2024/07/05 16:56:04.611000 12.3365 65 PADI VSIP TC 359 nw_trace ipc verbose 2 a0 30 c7 10 77 25 01 00 00 01 15 31 80 01 00 00 00 10 00 00 00 00 01 01 02 00 96 70 03 97 01 00 e7 ff_x005F_x000D_
172211 2024/07/05 16:56:04.615000 12.3366 66 PADI VSIP TC 359 nw_trace ipc verbose 2 a0 30 c7 10 77 25 01 00 00 01 15 36 80 01 00 00 00 0f 00 00 00 00 01 01 02 00 48 30 30 30 30 32 36_x005F_x000D_
172212 2024/07/05 16:56:04.618000 12.3374 255 PADI ALD LCAT 349 log info verbose 2 adbd[491]: persist.adb.watchdog set to ''_x005F_x000D_
172213 2024/07/05 16:56:04.620000 12.3374 0 PADI ALD LCAT 349 log info verbose 2 adbd[491]: persist.sys.test_harness set to ''_x005F_x000D_
172214 2024/07/05 16:56:04.622000 12.3374 1 PADI ALD LCAT 349 log info verbose 2 adbd[491]: adb watchdog timeout set to 600 seconds_x005F_x000D_
172215 2024/07/05 16:56:04.625000 12.3374 2 PADI ALD LCAT 349 log info verbose 2 zygote[103]: Explicit concurrent copying GC freed 71(39KB) AllocSpace objects, 0(0B) LOS objects, 84% free, 284KB/1820KB, paused 61us,910us total 16.233ms_x005F_x000D_
172216 2024/07/05 16:56:04.628000 12.3375 3 PADI ALD LCAT 349 log info verbose 2 bootstat[494]: Service started: /system/bin/bootstat --set_system_boot_reason_x005F_x000D_
172217 2024/07/05 16:56:04.631000 12.3383 4 PADI ALD LCAT 349 log info verbose 2 bootstat[494]: Canonical boot reason: shutdown,_x005F_x000D_
172218 2024/07/05 16:56:04.634000 12.3384 5 PADI ALD LCAT 349 log info verbose 2 bootstat[494]: Canonical boot reason: shutdown, {code}_x005F_x000D_
Â "
HU22DM-294098,CID takes long to show screen,"platform (e.g. BBG, FAT, TSP, Simulation,...):PROD

observed behaviour occurs on multiple platforms (yes/no): n.a.

observed behaviour occurs in multiple lifecycles (yes/no): yes

preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):

LoggedIn but profile not connected with car key. profile PIN protected
Leave car and get in back again. Car resumes from STR

expected result/behaviour:
welcome screen shown

observed result/behaviour:
CID takes a lot longer to show something on the screen
welcome screen never shown - instead menue offered ""choose user"" or just directly loggedIn as Guest - behaviour changes from Resume to resume

possible impact:

actions/steps to recover from error: none

test case reference:

several timestamps:
29.6. 9:02
29.6. 19:02
30.6. 8:37
**Head Unit:** MGU_02_L; BMW MGU22;MGU22_24w26.2-1-2;mgu22;HWEL:9705-005.002.001
**Ecu:** MGU_02_L; BMW MGU22;MGU22_24w26.2-1-2;mgu22; HWEL:9705-005.002.001
*"
HU22DM-293897,[IDC23][2407]: IC_SAFETY_VIOLATION_RESET_BLANK DTC Reported 0xB7FB78 - SAFE_STATUS_ERROR,"platform (e.g. BBG, FAT, TSP, Simulation,...):

""Ticket is raised after stability pre-analysis. Please reach out to drive tester for more details""

Defect found in TraceDB by Trace Analysis.

Issue raised by MGU Stability and Performance JD-4

Contact for trace related issues: MGU_Stability_Performance_PbM@list.bmw.com

Contact for PU Shift: MGU_Stability_Performance@list.bmw.com, Sascha.Bembenek@bmw.de

observed behaviour occurs on multiple platforms (yes/no):

observed behaviour occurs in multiple lifecycles (yes/no):

preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):

Vehicle is in Wohnen(Factory reset use case).

expected result/behaviour:

NO IC_SAFETY_VIOLATION_RESET_BLANK.

observed result/behaviour:

IC_SAFETY_VIOLATION_RESET_BLANK

possible impact:

actions/steps to recover from error:

test case reference:*Head Unit:* MGU_02_A; BMW IDC23;pu2407-24w26.1-1-nodex_IDC23_G_24w25.7-1-2-nodex_IDC23_G_24w25.7-1-2;idc23;HWEL:7D84-005.002.001

*Ecu:* MGU_02_A; BMW IDC23;pu2407-24w26.1-1-nodex_IDC23_G_24w25.7-1-2-nodex_IDC23_G_24w25.7-1-2;idc23; HWEL:7D84-005.002.001"
HU22DM-293722,[Lifecycle] [IDC_H] STR Budget Fall to 0 after STR_ERROR during Sanity Reboot,"*SW:*Â pu2411-24w26.4-1

Â 

{*}Precondition{*}:

1. IDC23 should be up and in Wohnen state (Engineering Mode).

2. STR activated

Â 

{*}Steps{*}:
 # Trigger Parken-->Wohnen/PAD (for multiple iteration)

Â 

*Expected behavior:*
 # IDC should go to STR for all iterations and resume in next wakeup
 # STR budget should be drained some value but should not reset to 0 unexpectedly.
 # For any unexpected issue during suspending, Sanity reboot should be triggered

Â 

*Observed:*Â 
 # STR Budget falls to 0 during Sanity reboot. Refer:

Â 
{noformat}
//STR was triggered
7603444 2024/07/02 18:27:00.400000 7465.4169 95 MGUA NSM SDMG 694 log info verbose 6 Sending prepareShutdown with maximumStandbyTime(sec): 691200Â  ShutdownType : SHUTDOWN_SUSPEND_TO_RAM_GRACEFUL_OFF
Â 
//STR_ERR occurred during suspending
244693 2024/07/02 18:27:15.504000 15170.4659 140 IOC LCMÂ  4096 log info non-verbose 0 [13]Â  SoCMM current state: STR_ERROR
Â 
//Sanity Reboot kicks in
245366 2024/07/02 18:27:22.022000 2.9706 94 IOC LCMÂ  4096 log info non-verbose 0 [2]Â  WAKEUP_REASON_SANITY_REBOOT
Â 
//But Budget falls back to 0
7899114 2024/07/02 18:29:31.184000 133.0005 79 MGUA NSM SDMG 712 log info verbose 1 mal_cb_do_system_shutdown - Will force power off since STR budget is accounted to 0
Â 
//Due to which we go to Full_off
7899882 2024/07/02 18:29:31.632000 133.4699 106 MGUA NSM SDMG 712 log info verbose 6 Sending prepareShutdown with maximumStandbyTime(sec): 0Â  ShutdownType : SHUTDOWN_FULL_OFF
{noformat}
Â 

Â "
HU22DM-293481,TK-FIT - Very slow MGU startup due to coldboot,"platform (e.g. BBG, FAT, TSP, Simulation,...):
G26 BEV

observed behaviour occurs on multiple platforms (yes/no):
yes
observed behaviour occurs in multiple lifecycles (yes/no):
yes
preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):
Wake up and enter vehicle. Immediatelly establish driving readiness.

expected result/behaviour:
It should be able to operate CID immediately after entering the vehicle

observed result/behaviour:
Almost every time, it took several seconds for the MGU to start up -> CID was not operable (have a look at the video)
You can see that MGU performed a coldboot (see attached pre analysis)

possible impact:
Customer is annoyed

actions/steps to recover from error:
none

test case reference:
**Head Unit:** MGU_02_L; BMW MGU22;MGU22_24w26.1-1-11;mgu22;HWEL:9705-005.001.006
**Ecu:** MGU_02_L; BMW MGU22;MGU22_24w26.1-1-11;mgu22; HWEL:9705-005.001.006
*"
HU22DM-291771,"U12_IDC23_Production Car_IDC no response at B_DATA, Action: ECU handling, Error description: Unknown response to request for programming counter: ECUId:HU_MGU2_0x63, (PSdZ ID: 2226) (ECU answers occasionally)_2403U12","*platform (e.g. BBG, FAT, TSP, Simulation,...)**:*

U12 production vehicle.

*observed behaviour occurs on multiple platforms (yes/no):*

As of the time the problem was reported, the behaviour of the problem has only been observed on a single platform(vehicle). But it doesn't mean the issue will never be reproduced on other platforms (vehicles). Also, there is a potential possibility that the failure mode of the behaviour of the problem was not effectively triggered on other platforms (vehicles), or that the problem was not noticed by the driver, so it was mistaken that the observed behaviour only occurs on a single platform (vehicle).

*observed behaviour occurs in multiple lifecycles (yes/no):*

Yes.

*preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances)**:*

At about 2024-06-14 23:18:57, the B_DATA report error:

_______________________________________________

PSDZ.EXECUTE_TAL

SGBD    : HU_MGU2, Addr.: 0x63    Job    : Programming Application

Erg    : STATUS    Ist    : NOT OKAY

Fehlertext    : Action: ECU handling, Error description: Unknown response to request for programming counter: ECUId:HU_MGU2_0x63, (PSdZ ID: 2226) (ECU answers occasionally)

_______________________________________________

PSDZ.EXECUTE_TAL

SGBD    : HU_MGU2, Addr.: 0x63    Job    : Coding

Erg    : STATUS    Ist    : NOT OKAY

Fehlertext    : Action: ECU handling, Error description: Unknown response to request for programming counter: ECUId:HU_MGU2_0x63, (PSdZ ID: 2226) (ECU answers occasionally)

_______________________________________________

PSDZ.EXECUTE_TAL

SGBD    : HU_MGU2, Addr.: 0x63    Job    : Activation / Deactivation of SFA tokens

Erg    : STATUS    Ist    : NOT OKAY

Fehlertext    : Action: ECU handling, Error description: Unknown response to request for programming counter: ECUId:HU_MGU2_0x63, (PSdZ ID: 2226) (ECU answers occasionally)

_______________________________________________

The IDC shows no response somehow.

At F1 re-work, observe that the DFE always displays in black screen.

Execute the re-work process on CASCADE, at 2024-06-17 13:40:12, the B_DATA still report the similar errors.

Recover after replace a new IDC, but will occurs again if change back to the old IDC in ABA process.

*expected result/behaviour**:*
IDC works normally.

*observed result/behaviour**:*

IDC no response at B_DATA, Action: ECU handling, Error description: Unknown response to request for programming counter: ECUId:HU_MGU2_0x63, (PSdZ ID: 2226) (ECU answers occasionally).

*possible impact**:*
Customer complaints; Buildability Obstruction; Re-work.

*actions/steps to recover from error**:*

Recover after replace a new IDC, but will occurs again if change back to the old IDC in ABA process.

*test case reference**:*

Timestamp: 2024-06-14 23:18:57

Email: [Ce.Sun@bmw-brilliance.cn|mailto:Ce.Sun@bmw-brilliance.cn]

=== end of error description ===
"
HU22DM-291004,Suspend to RAM Functionality did not work after LC,"*Build on target:* *H_24w26.2-1*_x005F_x000D_
_x005F_x000D_
*MGU D sample*_x005F_x000D_
RAM D2 HW B274; RAM SW: BTLD_00005ED8_019_020_015_x005F_x000D_
BCP HW: 013.000.000, BCP SW: BTLD_0000AB7E_171_020_030_x005F_x000D_
Wave 01_HIGH_5G_ROW, Wave SW:BTLD_00008FE1_008_153_041_x005F_x000D_
HMI Version: MGU22- ID8_2407-2422D_x005F_x000D_
ICBOX High_002_001_000:BTLD_000082FA_012_013_050_x005F_x000D_
IOC Version:32.1.0_x005F_x000D_
_x005F_x000D_
*Steps:*_x005F_x000D_
1.Perform LC_x005F_x000D_
2.Observe DLT logs_x005F_x000D_
Â _x005F_x000D_
_x005F_x000D_
*Expected Result:*_x005F_x000D_
Suspend to RAM Functionality should work in all LC's_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
{color:#de350b}*Issue Observed:*{color}_x005F_x000D_
{color:#de350b}Suspend to RAM Functionality did not work in 02 LC out of 10 LCs.{color}_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
_x005F_x000D_
{*}Recovery{*}: Perform LC_x005F_x000D_
_x005F_x000D_
{*}Occurrence{*}: 2/10 LC_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
*Attached Traces:*_x005F_x000D_
DLT Traces_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
*Timestamp:*_x005F_x000D_
H_24w26.2-1_Suspend to RAM did not work.7z =11.19 AM IST(UTC+5.30)_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
_x005F_x000D_
*Tester:* Ejaz Wangde(ejaz.wangde@ltts.com)_x005F_x000D_
_x005F_x000D_
Â "
HU22DM-290718,MGU22[SV]After_SV_Validation_Task-IOC is continuosly throwing ERROR LOGS.,"*FAT Test Environment:*_x005F_x000D_
BDC/INGA (0.15.17) MGU22 D-B434 (G Branch 24w23.4-1_prod)_x005F_x000D_
Â· Â  Â  Â  IOC Version: *30.33.03*_x005F_x000D_
Â· Â  Â  Â  Marvell Version: *4.1.19*_x005F_x000D_
Â· Â  Â  Â  FAT version: 6.17.7_x005F_x000D_
Â· Â  Â  Â  BAC Version: 3.43.00_x005F_x000D_
Â· Â  Â  Â  E-Sys Version: 24.04.00_x005F_x000D_
Â· Â  Â  Â  EDIABAS Version: 7.5.3_x005F_x000D_
Â· Â  Â  Â  Hardware version: 5.1.6_x005F_x000D_
Â·Â  Â  Â  Â Derivatives: G099_x005F_x000D_
Â· Â  Â  Â  Profile: HU-MGU_02_L-HU_63_I500_211013_113151.fpr_x005F_x000D_
_x005F_x000D_
ECU Mode: Engineering_x005F_x000D_
Â _x005F_x000D_
KS File: HU-MGU_02_L_HU-MGU_02_L_0047287796087390208_240517_0832.ks_x005F_x000D_
_x005F_x000D_
*Problem statement:*_x005F_x000D_
_x005F_x000D_
IOC is continuously throwing ERROR Logs; Target is not booting up._x005F_x000D_
_x005F_x000D_
1) We have triggered Flash Stability Test for 500x iterations in the 1st Week._x005F_x000D_
2) In the subsequent week we tried to flash the target, but I observed Target was down (I tried to connect in E-sys & Transmitter), so we have requested to restart the rack after that also ECU was not detecting, we have checked in DLT logs IOC is continuously throwing ERROR Logs. Â  Â _x005F_x000D_
_x005F_x000D_
*Expected Result:*_x005F_x000D_
ECU should detect and flash successfully._x005F_x000D_
_x005F_x000D_
**Â **Â _x005F_x000D_
_x005F_x000D_
*DLT_LOGS:*_x005F_x000D_
{code:java}_x005F_x000D_
5176 2024/06/24 15:49:51.484000 0.9304 33 IOC ERR ERR 4096 log info non-verbose 0 [23] Â Register S12: 0x00000000|52 65 67 69 73 74 65 72 20 53 31 32 3a 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
5177 2024/06/24 15:49:51.484000 0.9354 34 IOC ERR ERR 4096 log info non-verbose 0 [23] Â Register S13: 0x00000000|52 65 67 69 73 74 65 72 20 53 31 33 3a 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
5178 2024/06/24 15:49:51.484000 0.9404 35 IOC ERR ERR 4096 log info non-verbose 0 [23] Â Register S14: 0x00000000|52 65 67 69 73 74 65 72 20 53 31 34 3a 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
5179 2024/06/24 15:49:51.531000 0.9455 36 IOC ERR ERR 4096 log info non-verbose 0 [23] Â Register S15: 0x00000000|52 65 67 69 73 74 65 72 20 53 31 35 3a 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
5180 2024/06/24 15:49:51.531000 0.9505 37 IOC ERR ERR 4096 log info non-verbose 0 [23] Â FPSCR: Â  Â  Â  Â 0x00000000|46 50 53 43 52 3a 20 20 20 20 20 20 20 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
5181 2024/06/24 15:49:51.531000 0.9555 38 IOC ERR ERR 4096 log info non-verbose 0 [23] Â BFAR: Â  Â  Â  Â  0xFFFFFFFF|42 46 41 52 3a 20 20 20 20 20 20 20 20 20 30 78 46 46 46 46 46 46 46 46_x005F_x000D_
5182 2024/06/24 15:49:51.531000 0.9605 39 IOC ERR ERR 4096 log info non-verbose 0 [23] Â MMFAR: Â  Â  Â  Â 0xE000ED34|4d 4d 46 41 52 3a 20 20 20 20 20 20 20 20 30 78 45 30 30 30 45 44 33 34_x005F_x000D_
5183 2024/06/24 15:49:51.531000 0.9656 40 IOC ERR ERR 4096 log info non-verbose 0 [23] Â HFSR: Â  Â  Â  Â  0x00000000|48 46 53 52 3a 20 20 20 20 20 20 20 20 20 30 78 30 30 30 30 30 30 30 304367 2024/06/24 15:49:39.805000 4.6048 97 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x080227CC - 0x00000000 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 37 43 43 20 2d 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4368 2024/06/24 15:49:39.805000 4.6126 98 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x080227DC - 0x08034090 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 37 44 43 20 2d 20 30 78 30 38 30 33 34 30 39 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4369 2024/06/24 15:49:39.805000 4.6204 99 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x080227EC - 0xFFFFFFFF 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 37 45 43 20 2d 20 30 78 46 46 46 46 46 46 46 46 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4370 2024/06/24 15:49:39.805000 4.6282 100 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x080227FC - 0x00000000 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 37 46 43 20 2d 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4371 2024/06/24 15:49:39.805000 4.6360 101 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x0802280C - 0x00000000 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 38 30 43 20 2d 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4372 2024/06/24 15:49:39.847000 4.6437 102 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x0802281C - 0x00000000 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 38 31 43 20 2d 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4373 2024/06/24 15:49:39.847000 4.6515 103 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x0802282C - 0x00000000 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 38 32 43 20 2d 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4374 2024/06/24 15:49:39.847000 4.6593 104 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x0802283C - 0x00000000 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 38 33 43 20 2d 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4375 2024/06/24 15:49:39.847000 4.6671 105 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x0802284C - 0x00000000 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 38 34 43 20 2d 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30_x005F_x000D_
4376 2024/06/24 15:49:39.847000 4.6749 106 IOC ERR ERR 4096 log info non-verbose 0 [23] Â 0x0802285C - 0x00000000 0x00000000 0x00000000|30 78 30 38 30 32 32 38 35 43 20 2d 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 20 30 78 30 30 30 30 30 30 30 30 {code}"
HU22DM-290563,[PU2411] Disable the sanity reboot feature for MGU,This ticket is created to Disable the sanity reboot feature for MGU.Â 
HU22DM-287701,[IDC23][2411]: IC_SAFETY_VIOLATION_RESET_BLANK Reported DTC 0xB7FB8F - SAFE_MISC_CRC_ERROR,"platform (e.g. BBG, FAT, TSP, Simulation,...):

""Ticket is raised after stability pre-analysis. Please reach out to drive tester for more details""

Defect found in TraceDB by Trace Analysis.

Issue raised by MGU Stability and Performance JD-4

Contact for trace related issues: MGU_Stability_Performance_PbM@list.bmw.com

Contact for PU Shift: MGU_Stability_Performance@list.bmw.com, Sascha.Bembenek@bmw.de

observed behaviour occurs on multiple platforms (yes/no):

observed behaviour occurs in multiple lifecycles (yes/no):

preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):

Vehicle is in Standfunction.

expected result/behaviour:

NO IC_SAFETY_VIOLATION_RESET_BLANK

observed result/behaviour:

IC_SAFETY_VIOLATION_RESET_BLANK

possible impact:

actions/steps to recover from error:

test case reference:*Head Unit:* MGU_02_A; BMW IDC23;pu2411-24w23.4-1-nodex_IDC23_H_24w23.4-1-3;idc23;HWEL:970A-005.001.005

*Ecu:* MGU_02_A; BMW IDC23;pu2411-24w23.4-1-nodex_IDC23_H_24w23.4-1-3;idc23; HWEL:970A-005.001.005"
HU22DM-286633,[IDC23] [PU2411] [ZST] [Ethernet] [2.2: No transition to No_Communication on wakeupline low level],"*Environment:*_x005F_x000D_
_x005F_x000D_
Media Gateway HW version: 2.4._x005F_x000D_
_x005F_x000D_
Media Gateway SW version: 3.8._x005F_x000D_
_x005F_x000D_
IDC23 SW Version: {*}bmw_idc23-pu2411-24w23.4-1{*}{*}.{*}_x005F_x000D_
_x005F_x000D_
IDC23 HW Version: *D sample (5.1.5).*_x005F_x000D_
_x005F_x000D_
ZST version:Â  *ZST_V3.13.9-R-24-01*_x005F_x000D_
_x005F_x000D_
Failing Test case: 2.2 No transition to No_Communication on wakeupline low level_x005F_x000D_
_x005F_x000D_
*Requirements:*Â _x005F_x000D_
_x005F_x000D_
*ZSC_2688*_x005F_x000D_
_x005F_x000D_
*Steps To Produce:*Â _x005F_x000D_
 # ECU power supply deactivated._x005F_x000D_
 # Activate ECU power supply._x005F_x000D_
 # Set state = ECU_Passive_x005F_x000D_
 # Activate wakeup-line with a pulse length = 1000 ms and voltage level = 2.0 V._x005F_x000D_
 # Wait start-up time._x005F_x000D_
_x005F_x000D_
*Expected behavior:*_x005F_x000D_
_x005F_x000D_
ECU state == ECU_Passive within waiting time._x005F_x000D_
_x005F_x000D_
*Observed behavior:*_x005F_x000D_
_x005F_x000D_
*Detected state: NoCommunication. BI: 4*_x005F_x000D_
_x005F_x000D_
*Timestamp:*Â _x005F_x000D_
|Test case begin:|2024-06-12 12:51:33|(logging timestamp 157.961044)|_x005F_x000D_
|Test case end:|2024-06-12 12:53:23|(logging timestamp 267.230794)|_x005F_x000D_
_x005F_x000D_
*Note:* Please find Attached ZST Test Report & Logs forÂ *ETH* *TC: 2.2* on the build {*}bmw_idc23-pu2411-24w23.4-1{*}{*}.{*}_x005F_x000D_
 # ZST Test Report: [^IDC_ETH__2024-06-12__12-48-57.html]_x005F_x000D_
 # IOC Logs: [^IOC.7z]_x005F_x000D_
 # SOC Logs: [^SOC.7z]_x005F_x000D_
 # TCP Logs: [^TCP_DLT.7z]_x005F_x000D_
 # PCAP Logs: [^pcap_00001_20240612124842.7z]_x005F_x000D_
 # CAN Traces: [^IDC_ETH__2024-06-12__12-48-57_1_L001.blf]"
HU22DM-285692,"[IDC][Pre-Integration][24w23.4-1] After STR, IDC immediately enters FULL OFF state","*SW: IOC-38.4.255_SOC-24w23.4-1*_x005F_x000D_
_x005F_x000D_
HW: AZV_MID, IDC 8155 5.2.1_x005F_x000D_
_x005F_x000D_
PDX: [https://apinext.artifactory.cc.bmwgroup.net/artifactory/apinext-platform-build-local/check/gerrit/2591145/2024-06-07-08-01-57/bmw_idc23-mainline/userdebug/|https://apinext.artifactory.cc.bmwgroup.net/artifactory/apinext-platform-build-local/check/gerrit/2591145/2024-06-07-08-01-57/bmw_idc23-mainline/userdebug/bmw_idc23-mainline-pdx_userdebug-fpi_head_2591145_1_373f8c-nodex_IDC23_24w23.4-1-9-dirty-f8700a.tar.gz]_x005F_x000D_
_x005F_x000D_
IOC: [https://icgen5.artifactory.cc.bmwgroup.net/ui/native/ic-gen5-idc/icgen5/build/38.4.255.ci/check/idc-project/2843/c75ef26da6e4e6e6c07a5f287ba7fcaf64436677/icci-idc-build-target-idc-ioc-latest-refs/]_x005F_x000D_
_x005F_x000D_
*Steps to reproduce:*_x005F_x000D_
 * Flash IDC with pdx_x005F_x000D_
 * Perform a STR cycleÂ _x005F_x000D_
 * In ediabas go to ""PAD -> WOHNEN -> STANDFUNKTIONEN -> PARKEN_IO""_x005F_x000D_
 * Wait for unit to go to STR ( in IOC logs "" STR_MODE- Status:FINISHED""; Pow.consumption < 0.0012A )_x005F_x000D_
 * Wakeup the unit. In ediabas go to ""STANDFUNKTIONEN -> WOHNEN -> PAD""_x005F_x000D_
_x005F_x000D_
*Expected result:*_x005F_x000D_
 * CID, HUD and DFE parts go ON almost immediately. Timestamp increases. IDC continues to work as expected.Â _x005F_x000D_
_x005F_x000D_
{*}{{*}}Actual result{{*}}{*}_x005F_x000D_
 * After entering STR mode, IDC immediately reboots and enters the FULL OFF state_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
_x005F_x000D_
*+This behaviour was tested on 3 different Test Rack with different setups.+*"
